"Car [id=974, make=Hyundai, model=Scoupe, color=Violet, year=1992, price=54831.4]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=610, make=Infiniti, model=Q, color=Goldenrod, year=2000, price=50749.29]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=800, make=Chevrolet, model=Suburban 2500, color=Yellow, year=1992, price=52004.9]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=886, make=GMC, model=Suburban 1500, color=Crimson, year=1999, price=90024.97]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=274, make=Buick, model=Electra, color=Orange, year=1985, price=57258.16]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=821, make=Volkswagen, model=Type 2, color=Orange, year=1986, price=51124.6]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=334, make=Chevrolet, model=S10 Blazer, color=Violet, year=1994, price=50547.76]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=118, make=Plymouth, model=Reliant, color=Orange, year=1981, price=66321.81]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=796, make=Pontiac, model=LeMans, color=Violet, year=1965, price=97584.84]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=760, make=Saturn, model=S-Series, color=Maroon, year=1992, price=67221.38]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=111, make=Chevrolet, model=Corvette, color=Green, year=1970, price=27556.26]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=739, make=Toyota, model=Camry, color=Pink, year=2000, price=87794.6]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=284, make=Pontiac, model=Trans Sport, color=Purple, year=1990, price=26918.8]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=164, make=Ford, model=Bronco, color=Puce, year=1996, price=18464.9]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=244, make=Mercedes-Benz, model=S-Class, color=Pink, year=1996, price=47274.68]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=519, make=Ford, model=Fairlane, color=Blue, year=1967, price=52635.0]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=638, make=Chevrolet, model=G-Series G10, color=Fuscia, year=1995, price=22910.78]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=711, make=Dodge, model=Ram Wagon B150, color=Crimson, year=1993, price=55885.99]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=499, make=GMC, model=Rally Wagon 3500, color=Khaki, year=1994, price=31306.71]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=364, make=Mazda, model=626, color=Teal, year=2000, price=7772.95]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=903, make=Chevrolet, model=Citation, color=Pink, year=1980, price=32312.95]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=290, make=Ford, model=Taurus, color=Crimson, year=1987, price=16748.49]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=265, make=Oldsmobile, model=Cutlass Cruiser, color=Blue, year=1994, price=43755.08]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=651, make=GMC, model=2500 Club Coupe, color=Mauv, year=1996, price=65358.69]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=782, make=Toyota, model=Avalon, color=Blue, year=1998, price=15941.44]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=455, make=Buick, model=Skylark, color=Goldenrod, year=1989, price=44523.53]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=670, make=Chevrolet, model=Camaro, color=Aquamarine, year=1977, price=6875.17]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=802, make=Pontiac, model=Sunbird, color=Teal, year=1989, price=10292.97]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=764, make=Kia, model=Sportage, color=Teal, year=1996, price=45866.48]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=433, make=Mazda, model=MPV, color=Crimson, year=1992, price=28275.5]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=267, make=Hummer, model=H1, color=Teal, year=1998, price=71584.06]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=390, make=Mazda, model=MX-6, color=Fuscia, year=1995, price=45861.73]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=908, make=Ford, model=Crown Victoria, color=Teal, year=1995, price=36535.55]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=474, make=BMW, model=3 Series, color=Yellow, year=1995, price=20002.21]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=346, make=GMC, model=2500, color=Violet, year=1999, price=7373.91]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=518, make=Geo, model=Metro, color=Pink, year=1992, price=57683.81]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=31, make=Lamborghini, model=Countach, color=Puce, year=1989, price=76633.77]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=126, make=Ford, model=Festiva, color=Aquamarine, year=1991, price=37487.83]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=281, make=Mitsubishi, model=Galant, color=Violet, year=1988, price=93797.5]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=473, make=Honda, model=Prelude, color=Pink, year=1985, price=14578.89]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=515, make=Land Rover, model=Defender 90, color=Puce, year=1997, price=34183.92]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=440, make=Pontiac, model=Grand Prix, color=Puce, year=1993, price=49524.26]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=374, make=Ford, model=Ranger, color=Mauv, year=1987, price=45019.08]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=643, make=Austin, model=Mini, color=Yellow, year=1959, price=83356.6]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=565, make=Mazda, model=B-Series, color=Violet, year=1986, price=24958.6]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=889, make=Volkswagen, model=Jetta, color=Maroon, year=1984, price=64233.34]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=229, make=Chrysler, model=Fifth Ave, color=Fuscia, year=1993, price=72324.75]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=40, make=Pontiac, model=Turbo Firefly, color=Khaki, year=1988, price=67582.93]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=13, make=Mercury, model=Mystique, color=Red, year=1996, price=6145.6]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=36, make=Lincoln, model=Town Car, color=Green, year=1988, price=39388.71]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=829, make=Chevrolet, model=Lumina, color=Red, year=1997, price=24176.34]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=792, make=Nissan, model=Frontier, color=Yellow, year=1998, price=79649.13]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=312, make=Chevrolet, model=Camaro, color=Indigo, year=1979, price=8859.7]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=397, make=Kia, model=Sportage, color=Indigo, year=1999, price=52139.91]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=919, make=Audi, model=90, color=Crimson, year=1990, price=11551.31]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=446, make=Dodge, model=Ram 3500, color=Blue, year=1998, price=51333.47]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=614, make=Dodge, model=Ram Van 3500, color=Crimson, year=1999, price=40942.16]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=337, make=Ford, model=Thunderbird, color=Purple, year=1990, price=7844.06]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=190, make=Oldsmobile, model=Achieva, color=Yellow, year=1993, price=78118.63]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=942, make=Nissan, model=Datsun/Nissan Z-car, color=Pink, year=1990, price=35948.39]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=795, make=Mazda, model=B-Series, color=Red, year=1993, price=47260.84]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=504, make=GMC, model=Jimmy, color=Maroon, year=1998, price=9631.32]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=501, make=Volkswagen, model=Cabriolet, color=Blue, year=1999, price=19674.22]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=288, make=Pontiac, model=Chevette, color=Green, year=1987, price=83127.78]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=233, make=Honda, model=Prelude, color=Teal, year=1985, price=73427.34]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=856, make=Ford, model=Aerostar, color=Maroon, year=1986, price=69159.03]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=210, make=Audi, model=Coupe GT, color=Puce, year=1986, price=51939.58]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=815, make=GMC, model=Savana 2500, color=Crimson, year=1999, price=42590.89]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=546, make=Audi, model=100, color=Fuscia, year=1989, price=44940.1]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=794, make=Dodge, model=Dakota, color=Red, year=1999, price=9814.09]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=791, make=Subaru, model=SVX, color=Goldenrod, year=1997, price=55109.86]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=17, make=Mitsubishi, model=GTO, color=Puce, year=1993, price=80787.63]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=166, make=Ford, model=F-Series, color=Orange, year=1992, price=90531.1]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=589, make=Ford, model=Ranger, color=Purple, year=1993, price=59603.27]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=363, make=Mercedes-Benz, model=E-Class, color=Yellow, year=1993, price=20136.07]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=921, make=Mercury, model=Cougar, color=Blue, year=1967, price=42004.14]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=160, make=Dodge, model=Ram 2500 Club, color=Orange, year=1998, price=33427.83]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=570, make=Mazda, model=RX-7, color=Aquamarine, year=1990, price=36780.44]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=300, make=Audi, model=V8, color=Blue, year=1994, price=93170.86]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=769, make=Mercedes-Benz, model=300SE, color=Pink, year=1992, price=11916.6]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=177, make=BMW, model=7 Series, color=Fuscia, year=1992, price=52832.9]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=906, make=Plymouth, model=Grand Voyager, color=Orange, year=1996, price=54437.94]Error Message is [This model is old. We are not accept this model!!!]"
"Car [id=585, make=Buick, model=Reatta, color=Blue, year=1989, price=6926.13]Error Message is [This model is old. We are not accept this model!!!]"
